,FIPS_ST,FIPS_CTY,crime_rate_2010,crime_rate_2011,crime_rate_2012,crime_rate_2013,crime_rate_2014
0,1,1,0.030492386065859155,0.033409928146770254,0.034869240348692404,0.03314393939393939,0.03241173345059455
1,1,3,0.02494170575809947,0.02876456520077317,0.028986434945883807,0.027192973381198207,0.022959038341024328
2,1,5,0.01766134373390242,0.02747471818478379,0.020417742314010796,0.029142474318892362,0.030094617158304842
3,1,7,0.02037966397556186,0.02751587454300558,0.01960012250076563,0.013909256543571969,0.011806375442739079
4,1,9,0.005739506646662712,0.024532101809090594,0.025367386761988638,0.024841291747170854,0.02403639057842411
5,1,11,0.01191130657870625,0.01796297984863682,0.0200302343159486,0.015473887814313346,0.018703948611373512
6,1,13,0.02912111519549339,0.0403363740022805,0.03520956928567984,0.02920543310612468,0.03709412759186515
7,1,15,0.04354316364740411,0.0477997028780541,0.050875116259406446,0.042697167495059585,0.03965423909401019
8,1,17,0.07617794156356936,0.04749854566608493,0.0451063829787234,0.042955780813868076,0.04076619388799532
9,1,19,0.0296663973219439,0.04399938730183044,0.04292485283999694,0.04107273216275406,0.03204201232970546
10,1,21,0.03217010746282336,0.0396324082730942,0.034444419232601935,0.03505291005291005,0.033504802658533256
11,1,23,0.006012611819914943,0.008257934798219159,0.007538461538461538,0.007363199503952876,0.00795965009062968
12,1,25,0.014671157047187706,0.021574141849982662,0.028529885644673243,0.019213583556747096,0.021868305105299326
13,1,27,0.007464829170255527,0.01271519394242446,0.013651386693490444,0.012342891548129752,0.011048074051955807
14,1,29,0.020571733903286135,0.0417093142272262,0.020342396777442096,0.014609401420358471,0.022519821440469052
15,1,31,0.028409545927764877,0.033613612815812544,0.02669084744426265,0.025572474718121584,0.02847928068803753
16,1,33,0.026016021165576542,0.03550923386359481,0.04301035975955126,0.03756110110625161,0.04320331402595498
17,1,35,0.029735073151443258,0.03848575476152999,0.036935704514363885,0.031375890920359466,0.028998529652017643
18,1,37,0.0002980922098569157,0.028856134523562383,0.027441756272401432,0.02512843421934331,0.023897415970468235
19,1,39,0.022745928770025157,0.028302632619179383,0.028839862866713774,0.03335468032874373,0.023313571543021952
20,1,41,0.016241737488196413,0.025027203482045703,0.022903033908387865,0.022457067371202115,0.021041712973253315
21,1,43,0.026328880929283885,0.028331662396494747,0.027912786455434768,0.021937842778793418,0.02410129709697344
22,1,45,0.023062656237400208,0.03352940011486741,0.03031147377848542,0.03202703790134385,0.03379518072289157
23,1,47,0.03877225011410315,0.07912607026867434,0.06123293338849814,0.05743560819702952,0.06896302888894235
24,1,49,0.0053359204462769825,0.028201144840520078,0.028522787530350813,0.027219118123091215,0.024925294427843206
25,1,51,0.009091711536764057,0.02582669260212085,0.029161075493265742,0.03093623800526101,0.029519569014292393
26,1,53,0.026331584853466948,0.03729579513284679,0.036315624346371055,0.023332541505001716,0.024233314874878044
27,1,55,0.04386670496983625,0.04892645783499948,0.0486242106126466,0.04867688953338887,0.0455171351262867
28,1,57,0.013981234076927857,0.01587393211729393,0.012636948582690858,0.01236613218152772,0.01395901395901396
29,1,59,0.019576012223071048,0.02778129751647238,0.02820817193552418,0.02515267896493106,0.02803619622162248
30,1,61,0.019447555057857408,0.026486868011441733,0.02510320205288408,0.02829698857736241,0.0234594230553373
31,1,63,0.03835159599809433,0.04041720990873533,0.02778111846061335,0.030472940029254023,0.032441802872709265
