,Population,Hispanic_Latino,White,Black,Asian,Urban,NAME,state,county,Hispanic_Latino_share,White_share,Black_share,Asian_share
36,658466,25488,340213,275511,9085,0,Jefferson County,01,073,0.03870814894011232,0.5166751206592292,0.4184134032736694,0.013797219598278423
37,14564,180,12542,1635,4,0,Lamar County,01,075,0.012359241966492723,0.8611645152430651,0.11226311452897555,0.00027464982147761604
38,92709,2082,79228,9190,675,0,Lauderdale County,01,077,0.0224573665987121,0.8545880119513747,0.0991273770615582,0.007280846519755363
39,34339,574,26420,3917,41,0,Lawrence County,01,079,0.01671568770202976,0.7693875768077113,0.1140685517924226,0.0011939776930021259
40,140247,4571,97900,31674,3615,0,Lee County,01,081,0.03259249752222864,0.6980541473257895,0.22584440308883613,0.02577595242678988
41,82782,4591,65112,10350,911,0,Limestone County,01,083,0.055458916189509794,0.7865478002464303,0.12502717982170036,0.011004807808460776
42,11299,87,2841,8283,14,0,Lowndes County,01,085,0.007699796442163023,0.25143818036994425,0.7330737233383485,0.0012390477033365785
43,21452,232,3267,17631,76,0,Macon County,01,087,0.010814842438933433,0.15229349244825657,0.8218814096587731,0.0035427932127540555
44,334811,15404,221445,79517,8167,0,Madison County,01,089,0.04600804633061638,0.6614030004987889,0.23749817060968725,0.024392866423146194
45,21027,352,9607,10838,53,0,Marengo County,01,091,0.016740381414371997,0.4568887620678176,0.5154325391163742,0.0025205687925048746
46,30776,632,28509,1178,53,0,Marion County,01,093,0.020535482193917338,0.9263387054847934,0.03827657915258643,0.0017221211333506628
47,93019,11238,78060,1389,475,0,Marshall County,01,095,0.12081402724174631,0.8391833926402132,0.014932433158817015,0.0051064836216256895
48,412992,9936,243904,142272,7507,0,Mobile County,01,097,0.02405857740585774,0.5905780257244693,0.34449093444909346,0.01817710754687742
49,23068,220,12621,9581,67,0,Monroe County,01,099,0.009537020981446159,0.5471215536674181,0.4153372637419802,0.0029044563898040577
50,229363,8314,88099,124928,4792,0,Montgomery County,01,101,0.036248217890418245,0.3841029285455806,0.5446737267998761,0.02089264615478521
51,119490,9156,92585,14059,665,0,Morgan County,01,103,0.0766256590509666,0.7748347142020253,0.11765838145451502,0.005565319273579379
52,10591,114,3142,7244,30,0,Perry County,01,105,0.01076385610423945,0.2966669813993013,0.6839769615711453,0.00283259371164196
53,19746,313,11027,8169,32,0,Pickens County,01,107,0.015851311658057327,0.5584422161450421,0.4137040413248253,0.0016205813835713562
54,32899,730,18887,11990,645,0,Pike County,01,109,0.02218912428949208,0.5740903978844342,0.3644487674397398,0.01960545913249643
55,22913,649,17280,4604,54,0,Randolph County,01,111,0.028324531925108018,0.7541570287609654,0.20093396761663684,0.002356740714878017
56,52947,1946,27591,21926,223,0,Russell County,01,113,0.03675373486694242,0.5211060116720494,0.41411222543298015,0.004211758928740061
57,83593,1716,72947,7098,512,0,St. Clair County,01,115,0.020528034644049144,0.8726448386826648,0.08491141602765782,0.0061249147655904205
58,195085,11567,156371,20606,3699,0,Shelby County,01,117,0.05929210344208934,0.8015531691314043,0.10562575287695107,0.018960965732885665
59,13763,86,3304,10283,33,0,Sumter County,01,119,0.006248637651674781,0.24006393954806365,0.7471481508392066,0.0023977330523868344
60,82291,1671,53079,25953,329,0,Talladega County,01,121,0.020305987289010948,0.6450158583563209,0.3153807828316584,0.0039980070724623595
61,41616,1042,28838,11050,197,0,Tallapoosa County,01,123,0.02503844675124952,0.6929546328335255,0.26552287581699346,0.004733756247597078
62,194656,5949,126611,57401,2293,0,Tuscaloosa County,01,125,0.030561606115403584,0.650434612855499,0.2948843087292454,0.011779755055071511
63,67023,1307,60587,3885,190,0,Walker County,01,127,0.019500768392939738,0.9039732629097474,0.05796517613356609,0.002834847738835922
64,17581,151,11455,4360,18,0,Washington County,01,129,0.008588817473408793,0.6515556566748194,0.24799499459643934,0.0010238325464990614
65,11670,72,3110,8420,4,0,Wilcox County,01,131,0.006169665809768638,0.26649528706083975,0.7215081405312768,0.00034275921165381317
66,24484,639,23237,115,59,0,Winston County,01,133,0.02609867668681588,0.9490687796111746,0.004696944943636661,0.002409736971083156
67,3141,385,425,212,1113,0,Aleutians East Borough,02,013,0.12257242916268704,0.13530722699777142,0.06749442852594716,0.3543457497612225
68,5561,726,1745,318,1575,0,Aleutians West Census Area,02,016,0.13055205898219743,0.313792483366301,0.05718395971947492,0.28322244200683333
69,291826,22061,182814,15308,23208,0,Anchorage Municipality,02,020,0.0755964170430325,0.6264486372016201,0.05245591551129783,0.07952684133696107
70,17013,181,1854,65,158,0,Bethel Census Area,02,050,0.010638923176394522,0.10897548933168753,0.0038206077705284195,0.009287015811438312
71,997,24,476,0,8,0,Bristol Bay Borough,02,060,0.024072216649949848,0.477432296890672,0.0,0.00802407221664995
72,1826,42,1614,10,19,0,Denali Borough,02,068,0.023001095290251915,0.8838992332968236,0.00547645125958379,0.0104052573932092
73,4847,101,855,11,32,0,Dillingham Census Area,02,070,0.020837631524654426,0.17639777181761915,0.0022694450175366207,0.006602021869197442
74,97581,5651,72259,4154,2512,0,Fairbanks North Star Borough,02,090,0.05791086379520603,0.7405027618081389,0.04256976255623533,0.02574271630747789
75,2508,47,2062,9,13,0,Haines Borough,02,100,0.018740031897926633,0.8221690590111643,0.0035885167464114833,0.00518341307814992
76,2150,77,993,8,12,0,Hoonah-Angoon Census Area,02,105,0.035813953488372095,0.4618604651162791,0.0037209302325581397,0.005581395348837209
77,31275,1588,21065,259,1879,0,Juneau City and Borough,02,110,0.050775379696243,0.6735411670663469,0.008281374900079935,0.06007993605115907
78,55400,1641,45879,248,614,0,Kenai Peninsula Borough,02,122,0.029620938628158844,0.8281407942238267,0.004476534296028881,0.01108303249097473
79,13477,538,8918,76,936,0,Ketchikan Gateway Borough,02,130,0.03991986347109891,0.6617199673517845,0.005639237218965645,0.06945165838094532
80,13592,996,7137,85,2620,0,Kodiak Island Borough,02,150,0.07327839905826956,0.525088287227781,0.006253678634490877,0.1927604473219541
81,1631,43,362,9,6,0,Lake and Peninsula Borough,02,164,0.026364193746167996,0.22194972409564684,0.005518087063151441,0.003678724708767627
82,88995,3301,73676,817,1075,0,Matanuska-Susitna Borough,02,170,0.037091971459070734,0.8278667340861846,0.00918029102758582,0.012079330299455026
83,9492,115,1511,27,88,0,Nome Census Area,02,180,0.012115465655288664,0.15918668352296672,0.0028445006321112516,0.009270965023177412
84,9430,249,3059,91,414,0,North Slope Borough,02,185,0.0264050901378579,0.32439024390243903,0.009650053022269353,0.04390243902439024
85,7523,58,830,35,42,0,Northwest Arctic Borough,02,188,0.007709690283131729,0.11032832646550578,0.004652399308786389,0.005582879170543666
86,3815,130,2649,15,96,0,Petersburg Census Area,02,195,0.03407601572739188,0.6943643512450852,0.003931847968545216,0.025163826998689385
87,5559,127,2756,17,21,0,Prince of Wales-Hyder Census Area,02,198,0.022845835581939197,0.4957726209749955,0.0030581039755351682,0.0037776578521316784
88,8881,437,5641,43,509,0,Sitka City and Borough,02,220,0.04920617047629772,0.6351762188942687,0.004841797094921743,0.05731336561198063
89,968,21,872,0,5,0,Skagway Municipality,02,230,0.02169421487603306,0.9008264462809917,0.0,0.005165289256198347
90,7029,234,5535,71,64,0,Southeast Fairbanks Census Area,02,240,0.03329065300896287,0.7874519846350833,0.010101010101010102,0.009105135865699245
91,9636,349,6949,45,350,0,Valdez-Cordova Census Area,02,261,0.036218347862183475,0.7211498547114985,0.004669987546699875,0.036322125363221255
92,7459,7,199,1,17,0,Wade Hampton Census Area,02,270,0.0009384636010189033,0.02667917951468025,0.0001340662287169862,0.002279125888188765
93,2369,37,1699,4,32,0,Wrangell City and Borough,02,275,0.01561840439003799,0.7171802448290417,0.0016884761502743773,0.013507809202195019
94,662,17,268,2,27,0,Yakutat City and Borough,02,282,0.0256797583081571,0.40483383685800606,0.0030211480362537764,0.04078549848942598
95,5588,66,1218,9,14,0,Yukon-Koyukuk Census Area,02,290,0.011811023622047244,0.21796707229778095,0.0016105941302791697,0.0025053686471009306
96,71518,4113,14568,157,185,0,Apache County,04,001,0.057509997483151096,0.20369697139181744,0.002195251545065578,0.002586761374758802
97,131346,42543,76805,4936,2410,0,Cochise County,04,003,0.32390023297245446,0.5847532471487521,0.0375801318654546,0.018348484156350403
98,134421,18166,74231,1495,1787,0,Coconino County,04,005,0.13514257444893282,0.5522277025167198,0.011121774127554475,0.013294053756481503
99,53597,9588,35298,195,256,0,Gila County,04,007,0.17889060954904193,0.6585816370319234,0.003638263335634457,0.0047763867380636975
100,37220,11320,19483,633,193,0,Graham County,04,009,0.30413756045137025,0.5234551316496507,0.017006985491671144,0.005185384202041913
101,8437,4040,4054,79,44,0,Greenlee County,04,011,0.4788431907075975,0.48050254829915845,0.00936351783809411,0.005215123859191656
102,20489,4806,12854,115,90,0,La Paz County,04,012,0.23456488847674362,0.6273610229879447,0.005612767826638684,0.004392600907804188
103,3817117,1128741,2240055,177490,128301,0,Maricopa County,04,013,0.2957051093796706,0.5868447312461211,0.04649844372074526,0.033612016608346035
104,200186,29569,159378,1715,2016,0,Mohave County,04,015,0.14770763190233083,0.7961495808897725,0.008567032659626547,0.010070634310091614
105,107449,11571,47181,842,542,0,Navajo County,04,017,0.10768829863470111,0.43910134110135973,0.007836275814572495,0.005044253552848328
106,980263,338802,541700,31075,24592,0,Pima County,04,019,0.3456235724494345,0.5526068004198873,0.03170067624708879,0.025087144980479727
107,375770,106977,220486,16007,6114,0,Pinal County,04,021,0.284687441786199,0.5867578571998829,0.04259786571573037,0.016270591053037763
108,47420,39273,7564,89,235,0,Santa Cruz County,04,023,0.8281948544917757,0.1595107549557149,0.0018768452129902995,0.004955714888232813
109,211033,28728,172968,1104,1703,0,Yavapai County,04,025,0.1361303682362474,0.8196253666488179,0.005231409305653618,0.00806982794160155
110,195751,116912,69022,3169,2041,0,Yuma County,04,027,0.5972485453458731,0.3526010084239672,0.016188933900720813,0.010426511231104822
111,19019,513,13511,4634,92,0,Arkansas County,05,001,0.026973026973026972,0.7103948682896052,0.24365108575634892,0.004837267995162732
112,21853,1069,14901,5619,40,0,Ashley County,05,003,0.04891776872740585,0.6818743421955795,0.25712716789456824,0.0018304123003706585
113,41513,688,39837,59,163,0,Baxter County,05,005,0.016573121672729025,0.9596271047623636,0.0014212415387950762,0.003926480861416905
114,221339,34283,169605,2647,6245,0,Benton County,05,007,0.15488910675479695,0.7662680322943539,0.011959031169382711,0.028214639083035526
115,36903,674,35139,64,153,0,Boone County,05,009,0.01826409776982901,0.9521990082107146,0.0017342763460965233,0.004146004389887001
116,11508,1516,6676,3167,25,0,Bradley County,05,011,0.13173444560305875,0.5801181786583246,0.27519986096628435,0.0021724018074383037
117,5368,152,3939,1190,11,0,Calhoun County,05,013,0.028315946348733235,0.7337928464977646,0.22168405365126675,0.0020491803278688526
118,27446,3489,23062,74,160,0,Carroll County,05,015,0.12712234934052322,0.8402681629381331,0.0026962034540552356,0.005829629089849159
119,11800,542,4761,6347,53,0,Chicot County,05,017,0.045932203389830506,0.40347457627118644,0.5378813559322034,0.004491525423728814
120,22995,926,16177,5366,120,0,Clark County,05,019,0.04026962383126767,0.7035007610350076,0.23335507719069362,0.005218525766470972
121,16083,217,15577,56,18,0,Clay County,05,021,0.01349250761673817,0.9685382080457626,0.003481937449480818,0.001119194180190263
122,25970,517,24894,67,51,0,Cleburne County,05,023,0.019907585675779747,0.958567577974586,0.002579899884482095,0.0019638043896804003
123,8689,145,7394,1053,10,0,Cleveland County,05,025,0.01668776614109794,0.8509609851536425,0.12118770859707677,0.0011508804235239958
124,24552,533,14545,9006,171,0,Columbia County,05,027,0.021709025741283805,0.5924160964483545,0.3668132942326491,0.006964809384164223
125,21273,757,17533,2376,76,0,Conway County,05,029,0.035585013867343585,0.8241902881586988,0.1116908757580031,0.003572603770037136
126,96443,4277,76760,12564,1068,0,Craighead County,05,031,0.04434743838329376,0.7959105378306357,0.13027384050682786,0.01107389857221364
127,61948,3760,53770,696,874,0,Crawford County,05,033,0.060696067669658425,0.867986052818493,0.011235229547362304,0.014108607218957835
128,50902,1014,23028,25953,301,0,Crittenden County,05,035,0.01992063180228675,0.4523987269655416,0.5098620879336765,0.00591332364150721
129,17870,266,13343,3966,83,0,Cross County,05,037,0.014885282596530498,0.7466703973139339,0.22193620593172916,0.004644655847789591
130,8116,188,4393,3396,10,0,Dallas County,05,039,0.023164120256283883,0.541276490882208,0.4184327254805323,0.0012321340561853129
131,13008,578,6083,6176,43,0,Desha County,05,041,0.04443419434194342,0.4676353013530135,0.4747847478474785,0.0033056580565805657
132,18509,454,12587,5139,91,0,Drew County,05,043,0.02452860770436004,0.6800475444378411,0.27764871143767894,0.0049165270949267925
133,113237,4435,93326,11495,1266,0,Faulkner County,05,045,0.03916564373835407,0.8241652463417434,0.10151275643120182,0.011180091312910092
134,18125,371,16997,124,162,0,Franklin County,05,047,0.02046896551724138,0.9377655172413794,0.006841379310344828,0.008937931034482758
135,12245,97,11805,39,28,0,Fulton County,05,049,0.00792160065332789,0.9640669661086158,0.003184973458554512,0.002286647611269906
136,96024,4622,80621,7552,689,0,Garland County,05,051,0.04813379988336249,0.8395921852870116,0.0786470049154378,0.007175289510955594
137,17853,392,16801,385,47,0,Grant County,05,053,0.02195709404581863,0.9410743292443847,0.021565003080714726,0.0026326107656976416
138,42090,901,40166,232,107,0,Greene County,05,055,0.021406509859824185,0.9542884295557139,0.005511998099311,0.0025421715371822286
139,22609,2713,12770,6623,82,0,Hempstead County,05,057,0.11999646158609403,0.5648193197399266,0.29293644124021406,0.0036268742536158167
140,32923,919,27703,3544,93,0,Hot Spring County,05,059,0.02791361662059958,0.8414482276827749,0.10764511132035355,0.0028247729550769977
141,13789,1349,9292,2813,84,0,Howard County,05,061,0.09783160490245849,0.6738704764667488,0.2040031909493074,0.006091812314163464
142,36647,2139,32914,709,276,0,Independence County,05,063,0.058367669932054465,0.8981362730919311,0.01934674052446312,0.00753131224929735
143,13696,208,13006,175,39,0,Izard County,05,065,0.015186915887850467,0.9496203271028038,0.012777453271028038,0.0028475467289719625
144,17997,436,14180,2988,53,0,Jackson County,05,067,0.024226259932210923,0.7879090959604379,0.16602767127854642,0.0029449352669889428
145,77435,1219,32050,42485,595,0,Jefferson County,05,069,0.015742235423258217,0.4138955252792665,0.5486537095628592,0.007683863885839737
146,25540,3094,21328,336,175,0,Johnson County,05,071,0.1211433046202036,0.8350822239624119,0.013155833985904464,0.006851996867658575
147,7645,131,4583,2837,26,0,Lafayette County,05,073,0.017135382603008502,0.5994767822105952,0.3710922171353826,0.0034009156311314583
148,17415,158,16848,134,22,0,Lawrence County,05,075,0.00907263853000287,0.9674418604651163,0.007694516221648005,0.0012632787826586276
149,10424,168,4320,5740,41,0,Lee County,05,077,0.016116653875671526,0.41442824251726784,0.5506523407521106,0.003933231005372218
150,14134,452,9296,4211,20,0,Lincoln County,05,079,0.031979623602660254,0.6577048252440922,0.2979340597141644,0.0014150275930380643
151,13171,357,9831,2508,39,0,Little River County,05,081,0.02710500341659707,0.7464125730772151,0.1904183433300433,0.002961050793409764
152,22353,510,20608,285,361,0,Logan County,05,083,0.022815729432290967,0.9219344159620633,0.012749966447456717,0.01614995750011184
153,68356,2246,60108,4059,526,0,Lonoke County,05,085,0.032857393645034816,0.8793375855813681,0.059380303118965416,0.0076950084849903445
154,15717,759,14451,27,81,0,Madison County,05,087,0.048291658713494945,0.919450276770376,0.0017178850925749188,0.005153655277724756
155,16653,287,15963,28,37,0,Marion County,05,089,0.017234131988230348,0.9585660241397946,0.0016813787305590584,0.0022218218939530415
156,43462,1038,30691,10589,196,0,Miller County,05,091,0.023882932216649028,0.706157102756431,0.24363812065712576,0.004509686622796926
157,46480,1695,28106,15761,229,0,Mississippi County,05,093,0.036467297762478486,0.6046901893287435,0.339092082616179,0.004926850258175559
158,8149,132,4549,3314,36,0,Monroe County,05,095,0.016198306540679837,0.5582280034360044,0.40667566572585595,0.004417719965639956
159,9487,361,8806,17,49,0,Montgomery County,05,097,0.03805207125540213,0.9282175608727733,0.001791925793190682,0.005164962580373142
160,8997,220,5861,2758,23,0,Nevada County,05,099,0.024452595309547628,0.6514393686784483,0.3065466266533289,0.0025564076914527064
161,8330,141,7894,5,22,0,Newton County,05,101,0.016926770708283315,0.9476590636254502,0.0006002400960384153,0.0026410564225690276
162,26120,408,14706,10434,95,0,Ouachita County,05,103,0.01562021439509954,0.5630168453292497,0.3994640122511485,0.0036370597243491577
163,10445,247,9779,196,17,0,Perry County,05,105,0.023647678314983246,0.936237434179033,0.018764959310674963,0.0016275730014360939
164,21757,287,7535,13652,64,0,Phillips County,05,107,0.013191156869053637,0.3463253205864779,0.6274762145516386,0.0029415820195799053
165,11291,727,9963,327,55,0,Pike County,05,109,0.06438756531750953,0.8823841998051546,0.0289611194756886,0.004871136303250376
166,24583,543,21881,1764,45,0,Poinsett County,05,111,0.02208843509742505,0.8900866452426474,0.0717569051783753,0.0018305332953667168
167,20662,1190,18549,54,88,0,Polk County,05,113,0.05759365017907269,0.8977349724131255,0.0026134933694705255,0.004259026231729746
168,61754,4168,53667,1748,597,0,Pope County,05,115,0.06749360365320466,0.8690449201671147,0.02830585872979888,0.009667389966641836
169,8715,81,7470,1061,5,0,Prairie County,05,117,0.00929432013769363,0.8571428571428571,0.12174411933448077,0.0005737234652897303
170,382748,22168,211697,133242,7425,0,Pulaski County,05,119,0.05791800349054731,0.5530975994649221,0.348119389258729,0.01939918693239416
171,17969,283,17226,128,28,0,Randolph County,05,121,0.015749346096054315,0.9586510100729033,0.007123379152985698,0.0015582391897156214
172,28258,1149,11973,14565,133,0,St. Francis County,05,123,0.040661051737561044,0.42370302215301864,0.5154292589709109,0.0047066317503008
173,107118,4087,95298,4945,920,0,Saline County,05,125,0.038154185104277524,0.8896543998207584,0.046164043391400136,0.008588659235609327
174,11233,782,9587,51,379,0,Scott County,05,127,0.06961630908929048,0.8534674619424909,0.004540194071040684,0.033739873586753316
175,8195,121,7800,3,11,0,Searcy County,05,129,0.01476510067114094,0.9517998779743746,0.0003660768761439902,0.0013422818791946308
176,125744,15445,91585,7848,5039,0,Sebastian County,05,131,0.12282892225473979,0.7283448912075328,0.062412520676930906,0.04007348263137804
177,17058,5220,10416,717,62,0,Sevier County,05,133,0.30601477312697856,0.6106225817798101,0.04203306366514246,0.0036346582248798216
178,17264,290,16399,91,49,0,Sharp County,05,135,0.01679796107506951,0.9498957367933272,0.005271084337349397,0.0028382761816496756
179,12394,157,11912,11,45,0,Stone County,05,137,0.012667419719218977,0.9611102146199774,0.0008875262223656609,0.0036307890914958852
180,41639,1460,25722,13674,196,0,Union County,05,139,0.03506328201926079,0.6177381781502918,0.32839405365162466,0.004707125531352818
181,17295,475,16282,65,56,0,Van Buren County,05,141,0.027464585140213934,0.9414281584272911,0.0037583116507661175,0.0032379300375831167
182,203065,31458,150546,5828,4372,0,Washington County,05,143,0.15491591362371654,0.7413685273188388,0.028700169896338612,0.021530051953807895
183,77076,2879,69026,3033,411,0,White County,05,145,0.037352742747418136,0.8955576314287197,0.03935077066791219,0.005332399190409466
184,7260,87,5041,1989,15,0,Woodruff County,05,147,0.011983471074380166,0.6943526170798898,0.27396694214876033,0.002066115702479339
185,22185,4230,17020,288,278,0,Yell County,05,149,0.19066937119675456,0.7671850349335136,0.012981744421906694,0.012530989407257156
186,1510271,339889,514559,184126,390524,0,Alameda County,06,001,0.2250516629134771,0.3407064030230336,0.12191586807930498,0.25857875838177385
187,1175,84,852,0,7,0,Alpine County,06,003,0.07148936170212766,0.7251063829787234,0.0,0.005957446808510639
188,38091,4756,30325,938,396,0,Amador County,06,005,0.12485889055157386,0.7961198183297892,0.024625239557900816,0.010396156572418682
189,220000,31116,165416,3133,8921,0,Butte County,06,007,0.14143636363636364,0.751890909090909,0.01424090909090909,0.04055
190,45578,4703,38074,355,529,0,Calaveras County,06,009,0.10318574750976348,0.835359164509193,0.007788845495633859,0.011606476808986792
191,21419,11804,8524,168,267,0,Colusa County,06,011,0.5510994911060274,0.39796442410943556,0.00784350343153275,0.01246556795368598
192,1049025,255560,500923,93604,148881,0,Contra Costa County,06,013,0.24361669168990252,0.47751292867186196,0.08922952265198637,0.14192321441338385
193,28610,5093,18513,967,938,0,Del Norte County,06,015,0.17801468018175462,0.6470814400559245,0.033799370849353375,0.03278573925200979
194,181058,21875,144689,1296,6143,0,El Dorado County,06,017,0.12081763854676401,0.7991306653116681,0.007157927294016282,0.03392835444995526
195,930450,468070,304522,45005,86856,0,Fresno County,06,019,0.5030576602719115,0.3272846472137138,0.04836906873018432,0.09334837981621796
196,28122,10539,15717,192,674,0,Glenn County,06,021,0.37475997439726905,0.5588862812033284,0.006827394922125027,0.023967000924543062
197,134623,13211,103958,1393,2854,0,Humboldt County,06,023,0.09813330560156883,0.772215743223669,0.010347414631972248,0.021199943546050825
198,174528,140271,23927,5114,2201,0,Imperial County,06,025,0.8037163091309131,0.13709548038137148,0.029301888522185553,0.012611156949028236
199,18546,3597,12296,102,229,0,Inyo County,06,027,0.19395017793594305,0.6630001078399654,0.005499838240051763,0.012347676048743664
200,839631,413033,323794,45377,33100,0,Kern County,06,029,0.49192204670861367,0.38563845308236594,0.05404397884308702,0.039422079461096604
201,152982,77866,53879,10314,5339,0,Kings County,06,031,0.5089879855146358,0.35219176112222356,0.06741969643487469,0.034899530663738215
202,64665,11088,47938,1186,695,0,Lake County,06,033,0.17146833681280446,0.7413283847521843,0.018340678883476378,0.01074769968298152
203,34895,6117,23270,2790,337,0,Lassen County,06,035,0.17529732053302766,0.6668577160051583,0.079954148158762,0.009657544060753689
204,9818605,4687889,2728321,815086,1325671,0,Los Angeles County,06,037,0.47744959696413086,0.27787256947397315,0.08301444044240501,0.13501622684688916
205,150865,80992,57380,5009,2533,0,Madera County,06,039,0.5368508268982203,0.3803400391078116,0.03320186922082657,0.016789845225864183
206,252409,39069,183830,6621,13577,0,Marin County,06,041,0.15478449659085056,0.7283020811460764,0.02623123581171828,0.053789682618290154
207,18251,1676,15192,129,201,0,Mariposa County,06,043,0.09183058462549998,0.8323927456029807,0.007068105857213304,0.01101309517286724
208,87841,19505,60249,544,1402,0,Mendocino County,06,045,0.2220489293154677,0.6858870003756787,0.006193007820949215,0.015960656185608088
209,255793,140485,81599,8785,18183,0,Merced County,06,047,0.5492136219521253,0.31900403842169256,0.034344176736658155,0.07108482249318786
210,9686,1342,7649,77,70,0,Modoc County,06,049,0.13855048523642371,0.7896964691307041,0.007949618005368574,0.007226925459425976
211,14202,3762,9687,42,191,0,Mono County,06,051,0.26489226869455007,0.6820870299957752,0.002957329953527672,0.013448810026756795
212,415057,230003,136435,11300,23777,0,Monterey County,06,053,0.5541479844936961,0.32871388749015196,0.027225176301086357,0.05728610769123277
213,136484,44010,76967,2440,8986,0,Napa County,06,055,0.3224553793851294,0.5639269071832596,0.017877553412854255,0.06583921924914275
214,98764,8439,85477,341,1124,0,Nevada County,06,057,0.08544611396865255,0.865467174274027,0.0034526750637884247,0.011380665019642786
215,3010232,1012973,1328499,44000,532477,0,Orange County,06,059,0.3365099434196434,0.4413277780583025,0.014616813587789912,0.17688902383603655
216,348432,44710,265294,4427,19963,0,Placer County,06,061,0.1283177205308353,0.7613939018230242,0.012705492032878725,0.05729381916701107
217,20007,1605,17015,181,127,0,Plumas County,06,063,0.08022192232718549,0.8504523416804118,0.009046833608237118,0.006347778277602839
218,2189641,995257,869068,130823,125921,0,Riverside County,06,065,0.45452976081467233,0.39689976576068864,0.05974632371242592,0.05750760056100521
219,1418788,306196,687166,139949,198944,0,Sacramento County,06,067,0.21581518873855712,0.4843331068489443,0.09863982497737506,0.14022109011353354
220,55269,31186,21154,355,1298,0,San Benito County,06,069,0.5642584450596175,0.38274620492500316,0.00642313050715591,0.02348513633320668
221,2035210,1001145,677598,170700,123978,0,San Bernardino County,06,071,0.4919123825059822,0.3329376329715361,0.08387340864087735,0.06091656389266955
222,3095313,991348,1500047,146600,328058,0,San Diego County,06,073,0.3202739109098175,0.48461884145480605,0.047361930764352425,0.10598540438398314
223,805235,121774,337451,46781,265700,0,San Francisco County,06,075,0.15122790241358114,0.41907145119126715,0.05809608375194819,0.3299657863853409
224,685306,266341,245919,48540,94547,0,San Joaquin County,06,077,0.38864536426063684,0.35884553761385424,0.07082967316789872,0.13796318724774043
225,269637,55973,191696,5128,8106,0,San Luis Obispo County,06,079,0.20758649591858683,0.710941005870856,0.019018161454103108,0.030062639771248012
226,718451,182502,303609,18763,175934,0,San Mateo County,06,081,0.2540214990305532,0.422588318479618,0.026115907695862348,0.24487960904779868
227,423895,181687,203122,7242,19591,0,Santa Barbara County,06,083,0.4286132178959412,0.4791799856096439,0.017084419490675757,0.04621663383620944
228,1781642,479210,626909,42331,565466,0,Santa Clara County,06,085,0.2689709829471914,0.35187147586327666,0.02375954316299234,0.3173847495737078
229,262382,84092,156397,2304,10658,0,Santa Cruz County,06,087,0.32049454611977957,0.5960660411156253,0.008781090166246161,0.040620164492991134
230,177223,14878,146044,1438,4297,0,Shasta County,06,089,0.08395072874288326,0.8240691106684799,0.008114070972729273,0.02424628857428212
231,3240,269,2855,5,12,0,Sierra County,06,091,0.08302469135802469,0.8811728395061729,0.0015432098765432098,0.003703703703703704
232,44900,4615,35683,552,528,0,Siskiyou County,06,093,0.10278396436525612,0.7947216035634744,0.012293986636971047,0.01175946547884187
233,413344,99356,168628,58743,59027,0,Solano County,06,095,0.240371216226678,0.4079604397305876,0.14211649376790275,0.14280357281102424
234,483878,120430,320027,6769,17777,0,Sonoma County,06,097,0.24888504953728005,0.6613795212842907,0.01398906335894585,0.03673859939902207
235,514453,215658,240423,13065,24712,0,Stanislaus County,06,099,0.4191986439966333,0.46733715227630124,0.025395905942816932,0.04803548623489415
236,94737,27251,47782,1713,13442,0,Sutter County,06,101,0.2876489650295027,0.5043647149476973,0.018081636530605783,0.14188754129854228
237,63463,13906,45603,349,625,0,Tehama County,06,103,0.21911980208940643,0.718576178245592,0.005499267289601815,0.009848258040117864
238,13786,959,11518,45,93,0,Trinity County,06,105,0.0695633251124329,0.8354852749165821,0.0032641810532424197,0.006745974176701001
239,442179,268065,143935,5497,14204,0,Tulare County,06,107,0.6062363884309295,0.3255129709913858,0.012431617060059387,0.032122737624355746
240,55365,5918,45325,1114,530,0,Tuolumne County,06,109,0.10689063487763027,0.8186579969294681,0.020121015081730333,0.009572834823444414
241,823318,331567,400868,13082,54099,0,Ventura County,06,111,0.40272045552265345,0.48689327817441136,0.015889364741205707,0.06570851117065338
242,200849,60953,100240,4752,25640,0,Yolo County,06,113,0.30347674123346396,0.4990813994592953,0.02365956514595542,0.12765809140199852
243,72155,18051,42416,2122,4710,0,Yuba County,06,115,0.2501697734044765,0.5878456101448271,0.029408911371353336,0.06527614163952603
244,441603,167878,234970,12207,15431,0,Adams County,08,001,0.38015593191169444,0.5320842476160714,0.02764247525492354,0.03494315029562752
245,15445,7110,7667,138,130,0,Alamosa County,08,003,0.4603431531239883,0.49640660407898995,0.008934930398187116,0.008416963418582066
246,572003,105522,361747,55657,28595,0,Arapahoe County,08,005,0.18447805343678267,0.6324215082788027,0.09730193722760196,0.04999099655071739
247,12084,2148,9446,33,79,0,Archuleta County,08,007,0.17775571002979146,0.7816948030453492,0.002730883813306852,0.006537570340946706
248,3788,348,3323,20,6,0,Baca County,08,009,0.09186906019007392,0.8772439281942978,0.005279831045406547,0.0015839493136219642
249,6499,1985,3832,491,56,0,Bent County,08,011,0.3054316048622865,0.5896291737190337,0.07555008462840437,0.008616710263117403
250,294567,39276,233741,2265,11996,0,Boulder County,08,013,0.13333469125869496,0.7935070798833542,0.007689252360244019,0.04072418159535861
251,55889,6216,44358,530,3368,0,Broomfield County,08,014,0.11122045483010969,0.7936803306554062,0.009483082538603303,0.06026230564153948
