,id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,iso_region,municipality,gps_code,iata_code,local_code
4376,45869,29VT,seaplane_base,Middle Hero Seaplane Base,44.7564,-73.2667,105,US-VT,Grand Isle,29VT,,29VT
4377,321792,US-0339,small_airport,In the Air Boys,31.5842,-100.5594,2003,US-TX,Grape Creek,,,
4378,321957,US-0373,small_airport,Mallets Field,35.2111,-92.535,,US-AR,Greenbrier,,,MALLETT
4379,320030,US-0319,small_airport,Ronnie Cole,39.831,-85.7227,900,US-U-A,Greenfield,,,
4380,321834,US-0344,small_airport,Elvis1 Field,35.2175,-91.6476,220,US-AR,Griffithville,,,ELVIS1
4381,321856,US-0354,small_airport,McConnaughhay's Field,35.0973,-91.644,215,US-AR,Griffithville,,,KENS
4382,322359,JAMI,small_airport,Jamies,35.5205,-90.7291,,US-AR,Harrisburg,JAMI,,
4383,324676,US-0608,small_airport,Hazel Green Acres Airport,34.9805,-86.6923,908,US-AL,Hazel Green,8AL7,,8AL7
4384,43098,US-0044,closed,Heckendorf Ranches-Georgia Pass Ranch Airport,39.4083,-105.837,9869,US-CO,Jefferson,,,
4385,45797,97TN,small_airport,Kite Field,36.2786,-82.5858,1450,US-TN,Jonesborough,97TN,,97TN
4386,313934,PHKP,closed,Kaanapali Airport,20.945,-156.69,3,US-HI,Kaanapali,PHKP,HKP,HKP
4387,325326,US-0696,small_airport,Shank N Bank Airport,28.7401,-96.4682,20,US-TX,La Ward,08TS,,08TS
4388,322377,CRAI,small_airport,Craig's field,30.4962,-91.9192,,US-LA,Leonville,CRAI,,
4389,45428,1KY8,heliport,Norton Audubon Hospital Heliport,38.2144,-85.7225,517,US-KY,Louisville,1KY8,,1KY8
4390,44459,US-2N8,closed,Marlboro Airport,40.3663,-74.254,122,US-NJ,Marlbobo,,,2N8
4391,46511,MDR,small_airport,Medfra Airport,63.106,-154.7194,435,US-AK,Medfra,,MDR,
4392,45427,M97,small_airport,Morehead-Rowan County Clyde A. Thomas Regional Airport,38.215,-83.5876,1028,US-KY,Morehead,KSYM,,SYM
4393,321839,US-0347,small_airport,Falwell Railroad Field,35.5516,-91.3631,200,US-AR,Newport,,,FALRR
4394,45870,36VT,seaplane_base,North Hero Passage Seaplane Base,44.8547,-73.2856,102,US-VT,North Hero,36VT,,36VT
4395,45736,97OG,small_airport,Bybee Field,43.8978,-116.99,2150,US-OR,Nyssa,97OG,,97OG
4396,322355,US-0460,small_airport,Falwell Base,35.5491,-91.333,,US-AR,Olyphant,FALB,,
4397,316955,53VG,small_airport,The Salmon Farm Airport (Pvt),37.6139,-75.8011,41,US-VA,Painter,53VG,,53VG
4398,45318,CN98,small_airport,Walter'S Camp Airport,33.2456,-114.7103,309,US-CA,Palo Verde,CN98,,CN98
4399,321887,US-0357,small_airport,Reynolds Field,35.1894,-91.0685,,US-AR,Penrose,,,RYNDS
4400,300164,KNPI,heliport,Site 8 NOLF,30.5431,-87.3681,132,US-FL,Pensacola,KNPI,,
4401,324677,US-0609,closed,Henry C. Mustin Naval Air Facility,39.8914,-75.1624,12,US-PA,Philadelphia,,,
4402,322361,CHAN,small_airport,A & C AG Aviation Inc,32.1711,-83.6929,,US-GA,Pinehurst,CHAN,,
4403,300190,KZ24,heliport,Naval Medical Center Helipad,36.8483,-76.3139,5,US-VA,Portsmouth,KZ24,,Z24
4404,322341,POSG,small_airport,Possum Grape Exit,35.4582,-91.3979,,US-AR,Possum Grape,POSG,,
4405,322368,US-0465,small_airport,Falwell Freeway,35.465,-91.3625,,US-AR,Possum Grape,FALF,,FALF
4406,321855,US-0353,small_airport,Buds Field,35.3167,-91.4627,205,US-AR,Russell,,,BUDS
4407,45095,US-0056,small_airport,"Delle, Utah",40.7626,-112.7873,,US-UT,"Salt Lake City, UT",,,
4408,45300,7AR4,small_airport,Brown'S Airport,35.2922,-91.89,367,US-AR,Searcy,7AR4,,7AR4
4409,45261,3AK9,small_airport,River John Airport,61.9419,-151.0361,170,US-AK,Skwentna,3AK9,,3AK9
4410,45361,FL36,small_airport,Tocoi Airport,29.8675,-81.3674,35,US-FL,St. Augustine,FL36,,FL36
4411,45420,91KS,small_airport,St. Joseph'S Landing,39.2438,-96.033,1136,US-KS,St. Mary'S,91KS,,91KS
4412,316954,8MA4,small_airport,Crow Island Airport (Pvt),42.4172,-71.4944,185,US-MA,Stow,8MA4,,8MA4
4413,43102,US-0048,small_airport,Kohn Airport,42.139,-76.3858,1140,US-NY,Strait Corners,,,
4414,322325,US-0454,small_airport,Pumpkin Patch Field,34.6368,-92.2178,,US-AR,Tafton,,,
4415,45246,AK8,seaplane_base,Christiansen Lake Seaplane Base,62.3134,-150.0693,400,US-AK,Talkeetna,AK8,,AK8
4416,45473,80MA,heliport,Tew Mac Heliport,42.5975,-71.205,92,US-MA,Tewksbury,80MA,,80MA
4417,321859,US-0356,small_airport,Tupelo Field,35.4121,-91.2311,217,US-AR,Tupelo,,,TUPELO
4418,322367,JOEY,small_airport,Joeys,35.3985,-91.3483,,US-AR,Tupelo,JOEY,,
4419,321935,US-0368,small_airport,Evergreen North-South Airpark,45.6257,-122.5311,312,US-WA,Vancouver,WA81,,WA81
4420,45545,N17,small_airport,Vaughn Municipal Airport,34.6046,-105.1918,5928,US-NM,Vaughn,N17,,N17
4421,302039,BLW,closed,Bellows AFS (Bellows Field),21.3708,-157.7139,5,US-HI,Waimanalo,XBEL,BLW,
4422,324091,US-0305,closed,Walesboro Airport,39.142,-85.925,660,US-IN,Walesboro,,,
4423,322358,WEON,small_airport,Weona,35.5404,-90.5965,,US-AR,Weona,WEON,,
4424,321843,US-0350,small_airport,Bennetts Field,35.2769,-91.4848,210,US-AR,Worden,,,BENNETT
4425,12243,5A8,medium_airport,Aleknagik / New Airport,59.2826,-158.618,66,US-AK,Aleknagik,5A8,WKK,5A8
4426,5370,PAHL,medium_airport,Huslia Airport,65.6979,-156.351,220,US-AK,Huslia,PAHL,HSL,HLA
4427,16291,PANI,medium_airport,Aniak Airport,61.5816,-159.543,88,US-AK,Aniak,PANI,ANI,ANI
4428,20904,KQA,seaplane_base,Akutan Seaplane Base,54.1338,-165.7789,,US-AK,Akutan,KQA,KQA,KQA
4429,17619,PAHC,medium_airport,Holy Cross Airport,62.1883,-159.775,70,US-AK,Holy Cross,PAHC,HCR,HCA
4430,28148,KXTA,medium_airport,Homey (Area 51) Airport,37.235,-115.811,4462,US-NV,Groom Lake,KXTA,,
4431,3665,KMCB,medium_airport,Mc Comb/Pike County Airport/John E Lewis Field,31.1785,-90.4719,413,US-MS,Mc Comb,KMCB,MCB,MCB
4432,20333,PALG,small_airport,Kalskag Airport,61.5363,-160.341,55,US-AK,Kalskag,PALG,KLG,KLG
4433,29668,KLHC,closed,Arlington Municipal Airport,35.2831,-89.6725,308,US-TN,Arlington,KLHC,LHC,
4434,5356,PAEH,medium_airport,Cape Newenham LRRS Airport,58.6464,-162.063,541,US-AK,Cape Newenham,PAEH,EHM,EHM
4435,5349,PACZ,medium_airport,Cape Romanzof LRRS Airport,61.7803,-166.039,464,US-AK,Cape Romanzof,PACZ,CZF,CZF
4436,5377,PAIL,medium_airport,Iliamna Airport,59.7544,-154.911,192,US-AK,Iliamna,PAIL,ILI,ILI
4437,5411,PASV,medium_airport,Sparrevohn LRRS Airport,61.0974,-155.574,1585,US-AK,Sparrevohn,PASV,SVW,SVW
4438,5410,PASN,medium_airport,St Paul Island Airport,57.1673,-170.22,63,US-AK,St Paul Island,PASN,SNP,SNP
4439,5415,PATL,medium_airport,Tatalina LRRS Airport,62.8944,-155.977,964,US-AK,Takotna,PATL,TLJ,TLJ
4440,5378,PAIM,medium_airport,Indian Mountain LRRS Airport,65.9928,-153.704,1273,US-AK,Utopia Creek,PAIM,UTO,UTO
4441,5392,PANV,medium_airport,Anvik Airport,62.6467,-160.191,291,US-AK,Anvik,PANV,ANV,ANV
4442,5402,PARC,medium_airport,Arctic Village Airport,68.1147,-145.579,2092,US-AK,Arctic Village,PARC,ARC,ARC
4443,5416,PATQ,medium_airport,Atqasuk Edward Burnell Sr Memorial Airport,70.4673,-157.436,96,US-AK,Atqasuk,PATQ,ATK,ATK
4444,3719,KNBC,medium_airport,Beaufort MCAS - Merritt Field,32.4774,-80.7232,37,US-SC,Beaufort,KNBC,,NBC
4445,5340,PABL,medium_airport,Buckland Airport,65.9816,-161.149,31,US-AK,Buckland,PABL,BKC,BVK
4446,5346,PACL,medium_airport,Clear Airport,64.3012,-149.12,552,US-AK,Clear,PACL,,Z84
4447,3956,KXMR,medium_airport,Cape Canaveral AFS Skid Strip,28.4676,-80.5666,10,US-FL,Cocoa Beach,KXMR,,XMR
4448,5350,PADE,medium_airport,Deering Airport,66.0696,-162.766,21,US-AK,Deering,PADE,DRG,DEE
4449,20532,KMMT,medium_airport,Mc Entire Joint National Guard Base,33.9208,-80.8013,254,US-SC,Eastover,KMMT,MMT,MMT
4450,5375,PAII,medium_airport,Egegik Airport,58.1855,-157.375,92,US-AK,Egegik,PAII,EGX,EII
4451,19430,KBYS,medium_airport,Bicycle Lake Army Air Field,35.2805,-116.63,2350,US-CA,Fort Irwin/Barstow,KBYS,BYS,BYS
4452,3785,KPOE,medium_airport,Polk Army Air Field,31.0448,-93.1917,330,US-LA,Fort Polk,KPOE,POE,POE
4453,20216,KJKL,medium_airport,Julian Carroll Airport,37.5939,-83.3173,1381,US-KY,Jackson,KJKL,,JKL
4454,5376,PAIK,medium_airport,Bob Baker Memorial Airport,66.976,-160.437,166,US-AK,Kiana,PAIK,IAN,IAN
4455,5419,PAVL,medium_airport,Kivalina Airport,67.7362,-164.563,13,US-AK,Kivalina,PAVL,KVL,KVL
4456,5352,PADM,medium_airport,Marshall Don Hunter Sr Airport,61.8643,-162.026,103,US-AK,Marshall,PADM,MLL,MDM
4457,5387,PAMY,medium_airport,Mekoryuk Airport,60.3714,-166.271,48,US-AK,Mekoryuk,PAMY,MYU,MYU
4458,20354,KLLQ,medium_airport,Monticello Municipal Ellis Field,33.6386,-91.751,270,US-AR,Monticello,KLLQ,,LLQ
4459,5390,PANN,medium_airport,Nenana Municipal Airport,64.5473,-149.074,362,US-AK,Nenana,PANN,ENN,ENN
4460,5399,PAPH,medium_airport,Port Heiden Airport,56.9591,-158.633,95,US-AK,Port Heiden,PAPH,PTH,PTH
4461,5403,PARY,medium_airport,Ruby Airport,64.7272,-155.47,658,US-AK,Ruby,PARY,RBY,RBY
4462,5406,PASD,medium_airport,Sand Point Airport,55.315,-160.523,21,US-AK,Sand Point,PASD,SDP,SDP
4463,5404,PASA,medium_airport,Savoonga Airport,63.6864,-170.493,53,US-AK,Savoonga,PASA,SVA,SVA
4464,5396,PAPB,medium_airport,St George Airport,56.5783,-169.662,125,US-AK,St George,PAPB,STG,PBV
4465,5414,PATG,medium_airport,Togiak Airport,59.0528,-160.397,21,US-AK,Togiak Village,PATG,TOG,TOG
4466,20666,KNXP,medium_airport,Twentynine Palms (Self) Airport,34.2962,-116.162,2051,US-CA,Twentynine Palms,KNXP,,NXP
4467,5422,PAWI,medium_airport,Wainwright Airport,70.638,-159.995,41,US-AK,Wainwright,PAWI,AIN,AWI
4468,19511,KCL,small_airport,Chignik Lagoon Airport,56.3112,-158.536,25,US-AK,Chignik Flats,KCL,KCL,KCL
4469,19744,KEK,small_airport,Ekwok Airport,59.3568,-157.471,135,US-AK,Ekwok,KEK,KEK,KEK
4470,19891,PAKF,small_airport,False Pass Airport,54.8474,-163.41,20,US-AK,False Pass,PAKF,KFP,KFP
4471,17597,GNU,small_airport,Goodnews Airport,59.1174,-161.577,15,US-AK,Goodnews,GNU,GNU,GNU
4472,17654,PAOH,small_airport,Hoonah Airport,58.0961,-135.4101,19,US-AK,Hoonah,PAOH,HNH,HNH
4473,17884,PAIG,small_airport,Igiugig Airport,59.324,-155.902,90,US-AK,Igiugig,PAIG,IGG,IGG
4474,19274,PAKV,small_airport,Kaltag Airport,64.3191,-158.741,181,US-AK,Kaltag,PAKV,KAL,KAL
4475,21313,PAVC,small_airport,King Cove Airport,55.1163,-162.266,155,US-AK,King Cove,PAVC,KVC,KVC
4476,25894,PANA,small_airport,Napakiak Airport,60.6903,-161.979,17,US-AK,Napakiak,PANA,WNA,WNA
4477,20664,PANW,small_airport,New Stuyahok Airport,59.4499,-157.328,364,US-AK,New Stuyahok,PANW,KNW,KNW
4478,17980,PAKO,small_airport,Nikolski Air Station,52.9416,-168.849,77,US-AK,Nikolski,PAKO,IKO,IKO
4479,25240,UGB,small_airport,Ugashik Bay Airport,57.4254,-157.74,132,US-AK,Pilot Point,UGB,UGB,UGB
4480,23380,NX01,small_airport,Cole Landing Zone Airport,35.2779,-94.2243,811,US-AR,,NX01,,NX01
4481,16876,US-CO22,small_airport,Greenhorn Valley Airport,37.9597,-104.784,5796,US-CO,,,,CO22
4482,18456,K1C2,small_airport,Howell New Lenox Airport,41.4798,-87.9213,753,US-IL,,,,1C2
4483,22620,MY55,small_airport,B I R Airport,46.4197,-94.2753,1210,US-MN,,MY55,,MY55
4484,34930,US-0001,small_airport,Flying M Ranch Airstrip,38.6094,-118.996,,US-NV,,,,
4485,21437,KZ10,small_airport,Pacemaker Landing Zone Airport,47.0217,-122.446,397,US-WA,,KZ10,,KZ10
4486,7249,0J0,small_airport,Abbeville Municipal Airport,31.6002,-85.2388,468,US-AL,Abbeville,0J0,,0J0
4487,10098,34LS,small_airport,Coastal Ridge Airpark,30.0289,-92.0145,20,US-LA,Abbeville,34LS,,34LS
4488,10144,35LA,small_airport,Ms Pats Airport,29.9745,-92.1761,10,US-LA,Abbeville,35LA,,35LA
4489,21527,LA60,small_airport,Live Oak Landing Strip,29.8244,-92.1155,6,US-LA,Abbeville,LA60,,LA60
4490,21701,LS68,small_airport,Ken Guidry Nr 1 Airport,29.9347,-92.2135,10,US-LA,Abbeville,LS68,,LS68
4491,24479,SC81,small_airport,Abbeville Airport,34.1515,-82.3537,550,US-SC,Abbeville,SC81,,SC81
4492,24490,SC92,small_airport,Rambos Field,34.1032,-82.2818,550,US-SC,Abbeville,SC92,,SC92
4493,25121,TX03,small_airport,Stapleton Field,31.8752,-97.0669,716,US-TX,Abbott,TX03,,TX03
4494,24501,SD05,small_airport,Thorson Airfield,45.3716,-98.4787,1300,US-SD,Aberdeen,SD05,,SD05
4495,15440,94WA,small_airport,Wishkah River Ranch Airport,47.0848,-123.774,36,US-WA,Aberdeen,94WA,,94WA
4496,22920,NE27,small_airport,Abie Sky Ranch Airport,41.3667,-96.9503,1440,US-NE,Abie,NE27,,NE27
4497,10167,35TX,small_airport,Flying B Ranch Airstrip,32.484,-99.8256,1750,US-TX,Abilene,35TX,,35TX
4498,13545,6TE2,small_airport,Zimmerle Airport,32.2704,-99.5979,2057,US-TX,Abilene,6TE2,,6TE2
4499,14583,82TS,small_airport,Elmdale Airpark,32.4501,-99.6504,1775,US-TX,Abilene,82TS,,82TS
4500,25118,TX00,small_airport,Abilene Executive Airpark,32.4489,-99.62,1822,US-TX,Abilene,TX00,,TX00
4501,25120,TX02,small_airport,Portlock Airfield,32.5265,-99.6129,1780,US-TX,Abilene,TX02,,TX02
4502,17982,IL01,small_airport,Wolford's Airport,40.7925,-90.4382,720,US-IL,Abingdon,IL01,,IL01
4503,11846,50NM,small_airport,Ghost Ranch Strip,36.3028,-106.488,6440,US-NM,Abiquiu,50NM,,50NM
4504,21474,LA07,small_airport,Price Ultralightport,30.5175,-90.0083,50,US-LA,Abita Springs,LA07,,LA07
4505,22844,ND07,small_airport,Punton Private Airport,47.0028,-97.4072,1105,US-ND,Absaraka,ND07,,ND07
4506,13871,75TA,small_airport,Coleman Cattle Company Nr 1 Airport,32.5343,-101.725,2820,US-TX,Ackerly,75TA,,75TA
4507,11365,4C7,small_airport,Ackley Municipal Airport,42.5475,-93.0332,1070,US-IA,Ackley,4C7,,4C7
4508,25609,WA12,small_airport,Acme Field,48.7096,-122.178,301,US-WA,Acme,WA12,,WA12
4509,18088,IN19,small_airport,Marshall Field,39.6431,-85.9817,800,US-IN,Acton,IN19,,IN19
4510,6661,02ME,small_airport,Old Acton Airfield,43.5373,-70.9294,700,US-ME,Acton,02ME,,02ME
4511,22004,ME89,small_airport,Buzzy's Field,43.6084,-70.9681,650,US-ME,Acton,ME89,,ME89
4512,9552,2MI5,small_airport,Somerville Airport,42.9417,-85.4864,660,US-MI,Ada,2MI5,,2MI5
4513,22109,MN01,small_airport,Hammars Farm Airport,47.2833,-96.617,886,US-MN,Ada,MN01,,MN01
4514,7158,0D7,small_airport,Ada Airport,40.7906,-83.8291,949,US-OH,Ada,0D7,,0D7
4515,10718,3OK0,small_airport,Valley Airport,34.705,-96.5767,780,US-OK,Ada,3OK0,,3OK0
4516,23807,OK80,small_airport,Thomas Ranch Airport,34.7287,-96.6011,811,US-OK,Ada,OK80,,OK80
4517,23762,OK18,small_airport,Grand Isle Airport,36.4234,-95.1711,636,US-OK,Adair,OK18,,OK18
4518,14305,7NY2,closed,Butterville Airport,43.8434,-76.0947,510,US-NY,Adams,,,
4519,23518,OG04,small_airport,Rothrock Field,45.7486,-118.621,1450,US-OR,Adams,OG04,,OG04
4520,21470,US-LA03,closed,Daniel Airport,30.3532,-91.2821,18,US-LA,Addis,,,
4521,9285,2A8,small_airport,Addison Municipal Airport,34.217,-87.1584,786,US-AL,Addison,,,2A8
4522,9656,2NY7,small_airport,Towner Farm Airport,42.1215,-77.2114,1248,US-NY,Addison,2NY7,,2NY7
4523,24267,PS27,small_airport,Juergensen Airpark and Maritime Facility Airport,39.7314,-79.375,1890,US-PA,Addison,PS27,,PS27
4524,25505,VT09,small_airport,Spencer Airport,44.1136,-73.2903,310,US-VT,Addison,VT09,,VT09
4525,25507,VT11,small_airport,Ass-Pirin Acres Airport,44.0687,-73.3734,130,US-VT,Addison,VT11,,VT11
4526,25651,WA57,small_airport,Bluecreek Airport,48.3139,-117.84,1740,US-WA,Addy,WA57,,WA57
4527,11218,47OR,small_airport,Mc Ranch Airport,42.1649,-119.905,4555,US-OR,Adel,47OR,,47OR
4528,7128,0CL1,small_airport,Krey Field Airport,34.5694,-117.556,3042,US-CA,Adelanto,0CL1,,0CL1
4529,7703,11CL,small_airport,Hansen Airport,34.63,-117.653,2885,US-CA,Adelanto,11CL,,11CL
4530,11906,52CL,small_airport,Adelanto Airport,34.5375,-117.461,3075,US-CA,Adelanto,52CL,,52CL
4531,10834,3TX5,small_airport,Mc Creless Farm Airport,29.3711,-98.2317,600,US-TX,Adkins,3TX5,,3TX5
4532,22504,MU07,small_airport,Angle Bar M Airport,38.3947,-94.3102,900,US-MO,Adrian,MU07,,MU07
4533,13914,76TA,small_airport,Coleman Cattle Company Nr 2 Airport,35.4017,-102.808,3820,US-TX,Adrian,,,
4534,9931,30NC,small_airport,Happy Bottom Airport,36.0486,-80.4569,705,US-NC,Advance,30NC,,30NC
4535,13422,6NC8,small_airport,Marchmont Plantation Airpark,35.9382,-80.3845,730,US-NC,Advance,6NC8,,6NC8
4536,22607,MY35,small_airport,Walker Field,44.9335,-92.8177,902,US-MN,Afton,MY35,,MY35
4537,15097,8NY3,small_airport,North Fork Airport,42.2687,-75.5597,1455,US-NY,Afton,8NY3,,8NY3
4538,14005,79F,small_airport,Teramiranda Airport,36.6084,-94.8725,793,US-OK,Afton,79F,,79F
4539,26114,WY60,small_airport,Heiner Airport,42.861,-110.898,6440,US-WY,Afton,WY60,,WY60
4540,16879,CO25,small_airport,Metrogro Farm Airport,39.4961,-103.724,5240,US-CO,Agate,CO25,,CO25
4541,24593,SN14,closed,Schoolcraft Airport,38.4167,-95.5169,1165,US-KS,Agricola,,,
4542,13089,67TX,small_airport,Old Hoppe Place Airport,27.8003,-97.8512,96,US-TX,Agua Dulce,67T,,67T
4543,7115,0CA8,small_airport,Ward Ranch Airport,33.4278,-116.843,2500,US-CA,Aguanga,0CA8,,0CA8
4544,9091,26AZ,small_airport,Flying Dare's Ranch Airport,34.012,-113.203,2192,US-AZ,Aguila,26AZ,,26AZ
4545,9138,27AZ,small_airport,Eagle Roost Airpark,33.9195,-113.167,2206,US-AZ,Aguila,27AZ,,27AZ
4546,9189,28AZ,small_airport,Sampley's Airport,33.9228,-113.181,2208,US-AZ,Aguila,28AZ,,28AZ
4547,16392,AZ04,closed,Hillair Dirt Strip,33.9192,-113.19,2210,US-AZ,Aguila,,,
4548,7953,15NC,small_airport,Dragonfly Field,36.2397,-76.9739,49,US-NC,Ahoskie,15NC,,15NC
4549,11708,4SC7,small_airport,Wexford Landing Airport,33.5783,-81.5117,350,US-SC,Aiken,4SC7,,4SC7
4550,16192,PAKH,small_airport,Akhiok Airport,56.9387,-154.183,44,US-AK,Akhiok,PAKH,AKK,AKK
4551,26345,Z13,small_airport,Akiachak Airport,60.9048,-161.422,23,US-AK,Akiachak,Z13,KKI,Z13
4552,16191,PFAK,small_airport,Akiak Airport,60.9029,-161.231,30,US-AK,Akiak,PFAK,AKI,AKI
4553,8462,1MN2,small_airport,Hay Acres Airport,45.9382,-94.7607,1430,US-MN,Akiey,1MN2,,1MN2
4554,12708,5V6,small_airport,Gebauer Airport,40.2444,-103.094,4509,US-CO,Akron,5V6,,5V6
4555,17891,II05,small_airport,Woodcock Airport,41.0742,-86.0642,858,US-IN,Akron,II05,,II05
4556,8259,1D4,small_airport,Mayfield Airport,40.9926,-81.4318,1100,US-OH,Akron,1D4,,1D4
4557,12898,63FD,small_airport,Link Field,29.6981,-82.4914,108,US-FL,Alachua,63FD,,63FD
4558,17252,FA62,small_airport,Santa Fe River Ranch Airport,29.9169,-82.4832,145,US-FL,Alachua,FA62,,FA62
4559,16387,PAUK,small_airport,Alakanuk Airport,62.68,-164.6599,10,US-AK,Alakanuk,PAUK,AUK,AUK
4560,17253,FA63,closed,Leffler Airport,28.9636,-81.1214,43,US-FL,Alamana,,,
4561,22739,NA92,small_airport,Roy Lohse Airport,48.5786,-103.466,2124,US-ND,Alamo,NA92,,NA92
4562,10644,3N9,small_airport,Alamo Navajo Airport,34.3628,-107.496,6460,US-NM,Alamo,3N9,,3N9
4563,11056,43TX,small_airport,Mid-Valley Dusters Inc Airport,26.1531,-98.135,91,US-TX,Alamo,43TX,,43TX
4564,11927,52NM,small_airport,Timberon Airport,32.6339,-105.686,6940,US-NM,Alamogordo,52NM,,52NM
4565,23258,NM40,closed,Gorby Ranch Airport,32.9634,-105.999,4400,US-NM,Alamogordo,,,
4566,6549,00MO,small_airport,Cooper Flying Service Airport,37.2028,-94.4124,970,US-MO,Alba,00MO,,00MO
4567,17485,GA12,closed,Tallassee Plantation Airport,31.5835,-84.3905,240,US-GA,Albany,,,
4568,17486,GA13,closed,Double 'O' Farm Airport,31.5349,-84.0021,297,US-GA,Albany,,,
4569,17487,GA14,small_airport,Pinebloom Plantation Airport,31.403,-84.3227,170,US-GA,Albany,GA14,,GA14
4570,7218,0II0,small_airport,Chuck's Airport,40.26,-85.2533,955,US-IN,Albany,0II0,,0II0
4571,17958,II77,small_airport,Finney's Airpark,40.2595,-85.2605,965,US-IN,Albany,II77,,II77
4572,11554,4MN0,small_airport,Skalicky Airstrip,45.6619,-94.5756,1300,US-MN,Albany,4MN0,,4MN0
4573,20242,KK19,small_airport,Albany Municipal Airport,40.2622,-94.339,886,US-MO,Albany,K19,,K19
4574,22993,NH38,small_airport,Leavitt Airport,43.9726,-71.1698,860,US-NH,Albany,NH38,,NH38
4575,23177,NK43,small_airport,Jerry Phibbs Airport,42.7584,-73.9246,340,US-NY,Albany,NK43,,NK43
4576,11669,4OR3,small_airport,Lambert Field,44.7304,-123.076,195,US-OR,Albany,4OR3,,4OR3
4577,15922,9OR8,small_airport,Wooldridge Agstrip Airport,44.7326,-123.056,205,US-OR,Albany,9OR8,,9OR8
4578,23869,OR19,small_airport,Propst Airport,44.6387,-123.023,239,US-OR,Albany,OR19,,OR19
4579,23870,OR20,small_airport,Hemmingson Airport,44.6582,-123.143,250,US-OR,Albany,OR20,,OR20
4580,23871,OR21,small_airport,Miller Airstrip,44.5932,-122.99,279,US-OR,Albany,OR21,,OR21
4581,23872,OR22,small_airport,Roppair Airport,44.6193,-123.032,247,US-OR,Albany,OR22,,OR22
4582,21142,KT23,small_airport,Albany Municipal Airport,32.719,-99.2676,1425,US-TX,Albany,T23,,T23
4583,8654,1SD8,small_airport,Tribitt Airport,45.0477,-96.5526,1175,US-SD,Albee,1SD8,,1SD8
4584,23230,NM10,small_airport,Tequesquite Ranch Airport,35.8792,-103.813,4500,US-NM,Albert,NM10,,NM10
4585,14996,8KY0,small_airport,Alberta Ultralightport,38.3967,-84.4636,980,US-KY,Alberta,8KY0,,8KY0
4586,18810,K4C8,small_airport,Albia Municipal Airport,40.9945,-92.763,963,US-IA,Albia,K4C8,,4C8
4587,13277,6IA6,small_airport,Leise Airport,42.15,-92.9752,1000,US-IA,Albion,6IA6,,6IA6
4588,10326,39ID,closed,Albion Municipal Airport,42.4007,-113.5603,4777,US-ID,Albion,39ID,,39ID
4589,10520,3IN5,small_airport,Pippenger Airport,41.3169,-85.3714,980,US-IN,Albion,3IN5,,3IN5
4590,15564,98IN,small_airport,B & V Flying Ranch Airport,41.3639,-85.3886,950,US-IN,Albion,98IN,,98IN
4591,11002,42MI,small_airport,Midway Airport,42.2153,-84.8069,963,US-MI,Albion,42MI,,42MI
4592,23167,NK31,small_airport,Dawn Patrol Aviation Airport,43.2695,-78.1453,480,US-NY,Albion,NK31,,NK31
4593,23387,NY06,small_airport,Gaines Valley Aviation Airport,43.2964,-78.2139,380,US-NY,Albion,NY06,,NY06
4594,23808,OK81,closed,Homer Ranch Airport,34.6584,-95.0711,570,US-OK,Albion,,,
4595,13868,75PA,small_airport,Marther Field,41.8731,-80.459,950,US-PA,Albion,75PA,,75PA
4596,24018,US-PA47,small_airport,Jim Shearer Airport,41.8528,-80.4073,865,US-PA,Albion,,,
4597,24246,PS05,small_airport,G & N Airport,41.8753,-80.3748,985,US-PA,Albion,PS05,,PS05
4598,23277,NM59,closed,Price's Dairy Airport,35.3248,-106.667,5100,US-NM,Albuquerque,,,
4599,23279,NM61,small_airport,New Mexico Soaring Ranch Airport,35.1167,-106.147,6530,US-NM,Albuquerque,NM61,,NM61
4600,25534,VT38,small_airport,Greenwoods Airfield,45.0092,-73.2467,179,US-VT,Alburg,VT38,,VT38
4601,17986,IL05,small_airport,Bingham Airport,42.4403,-88.489,980,US-IL,Alden,IL05,,IL05
4602,25598,WA00,small_airport,Mercer Ranch Airport,45.9,-119.906,780,US-WA,Alderdale,WA00,,WA00
4603,25132,TX15,small_airport,Beggs Ranch/Aledo/ Airport,32.7515,-97.6128,1060,US-TX,Aledo,TX15,,TX15
4604,25133,TX16,closed,Log Cabin Airport,32.8025,-97.6092,1100,US-TX,Aledo,,,
4605,11327,4AK7,small_airport,Aleknagik Mission Lodge Airport,59.2809,-158.597,150,US-AK,Aleknagik,4AK7,,4AK7
4606,9116,26ND,small_airport,Chitwood Airstrip,47.7097,-103.644,2180,US-ND,Alexander,,,
4607,14280,7ND7,small_airport,Haugen's Airport,47.6825,-103.728,2330,US-ND,Alexander,7ND7,,7ND7
