,aqi_good_2013,aqi_bad_2013,State,County,aqi_good_2014,aqi_bad_2014,aqi_good_2015,aqi_bad_2015,aqi_good_2016,aqi_bad_2016,aqi_good_2017,aqi_bad_2017
34,0.7354651162790697,0.0,Arizona,Santa Cruz,0.7315068493150685,0.0,0.8054794520547945,0.0,0.7162534435261708,0.0,0.8608058608058609,0.0
35,0.7847222222222222,0.0,Arizona,Yavapai,0.6607142857142857,0.0,0.7833333333333333,0.0,0.8595988538681948,0.0,0.6213235294117647,0.0
36,0.6657534246575343,0.0,Arizona,Yuma,0.6054794520547945,0.005479452054794521,0.7123287671232876,0.0027397260273972603,0.6229508196721312,0.0,0.652014652014652,0.003663003663003663
37,0.7327586206896551,0.0,Arkansas,Arkansas,0.7913043478260869,0.0,0.7586206896551724,0.0,0.8403361344537815,0.0,0.8690476190476191,0.0
38,0.7844827586206896,0.0,Arkansas,Ashley,0.8220338983050848,0.0,0.7931034482758621,0.0,0.864406779661017,0.0,0.9111111111111111,0.0
39,0.9371069182389937,0.0,Arkansas,Clark,0.9715909090909091,0.0,0.953125,0.0,0.9887323943661972,0.0,0.9576271186440678,0.0
40,0.8356164383561644,0.0,Arkansas,Crittenden,0.8684931506849315,0.0,0.8438356164383561,0.0,0.8579234972677595,0.0,0.7692307692307693,0.0
41,0.7666666666666667,0.0,Arkansas,Garland,0.7603305785123967,0.0,0.8083333333333333,0.0,0.8151260504201681,0.0,0.8777777777777778,0.0
42,0.7543859649122807,0.0,Arkansas,Jackson,0.7142857142857143,0.0,0.8067226890756303,0.0,0.8173913043478261,0.0,0.9010989010989011,0.0
43,0.873972602739726,0.0,Arkansas,Newton,0.9205479452054794,0.0,0.9342465753424658,0.0,0.9562841530054644,0.0,0.9597069597069597,0.0
44,0.7966101694915254,0.0,Arkansas,Polk,0.8444444444444444,0.0,0.8670360110803325,0.0,0.8688524590163934,0.0,0.8851851851851852,0.0
45,0.5424657534246575,0.0,Arkansas,Pulaski,0.6246575342465753,0.0,0.6383561643835617,0.0,0.7021857923497268,0.0,0.6886446886446886,0.0
46,0.9047619047619048,0.0,Arkansas,Union,0.9178082191780822,0.0,0.9315068493150684,0.0,0.9316939890710383,0.0,0.7289377289377289,0.0
47,0.7863013698630137,0.0,Arkansas,Washington,0.8657534246575342,0.0,0.8986301369863013,0.0,0.9234972677595629,0.0,0.673992673992674,0.0
48,0.5178082191780822,0.0,California,Alameda,0.673972602739726,0.0,0.5863013698630137,0.0,0.6530054644808743,0.0,0.6255144032921811,0.0
49,0.8246575342465754,0.0,California,Amador,0.7325905292479109,0.0,0.7774725274725275,0.0,0.8306010928961749,0.0,1.0,0.0
50,0.40273972602739727,0.0,California,Butte,0.473972602739726,0.0,0.4657534246575342,0.0,0.46174863387978143,0.0,0.9481865284974094,0.0
51,0.6868131868131868,0.0,California,Colusa,0.6602739726027397,0.0,0.6236263736263736,0.0,0.7404371584699454,0.0,0.9358974358974359,0.0
52,0.5753424657534246,0.0,California,Contra Costa,0.6410958904109589,0.0,0.7068493150684931,0.0,0.7841530054644809,0.0,0.691358024691358,0.0
53,0.9761904761904762,0.0,California,Del Norte,0.9739130434782609,0.0,0.9298245614035088,0.0,0.9914529914529915,0.0,1.0,0.0
54,0.6082191780821918,0.0,California,El Dorado,0.6109589041095891,0.0,0.6547945205479452,0.0,0.6065573770491803,0.0,1.0,0.0
55,0.14520547945205478,0.0,California,Fresno,0.20273972602739726,0.0,0.1643835616438356,0.0027397260273972603,0.25136612021857924,0.0,0.3519736842105263,0.0
56,0.8191780821917808,0.0,California,Humboldt,0.6027397260273972,0.0,0.8493150684931506,0.0,0.9754098360655737,0.0,0.9497206703910615,0.0
57,0.41643835616438357,0.0027397260273972603,California,Imperial,0.12602739726027398,0.005479452054794521,0.23835616438356164,0.0,0.28688524590163933,0.00273224043715847,0.4166666666666667,0.0
58,0.6328767123287671,0.005479452054794521,California,Inyo,0.6383561643835617,0.0027397260273972603,0.5561643835616439,0.0,0.6666666666666666,0.00273224043715847,0.5618729096989966,0.0
59,0.0958904109589041,0.0027397260273972603,California,Kern,0.08767123287671233,0.0,0.12054794520547946,0.0027397260273972603,0.1912568306010929,0.0,0.4827586206896552,0.0
60,0.20821917808219179,0.0,California,Kings,0.2328767123287671,0.0,0.2465753424657534,0.0,0.23224043715846995,0.0,0.32894736842105265,0.0
61,0.9752747252747253,0.0,California,Lake,0.938375350140056,0.0,0.9669421487603306,0.0,0.9808219178082191,0.0,0.9943820224719101,0.0
62,0.06027397260273973,0.0,California,Los Angeles,0.06301369863013699,0.005479452054794521,0.07123287671232877,0.0027397260273972603,0.09836065573770492,0.01092896174863388,0.1712707182320442,0.0
63,0.18082191780821918,0.0,California,Madera,0.2602739726027397,0.0,0.29863013698630136,0.0,0.3360655737704918,0.0,0.49528301886792453,0.0
64,0.695054945054945,0.0,California,Marin,0.7150684931506849,0.0,0.7802197802197802,0.0,0.9262295081967213,0.0,0.8930041152263375,0.0
65,0.4849315068493151,0.0027397260273972603,California,Mariposa,0.5342465753424658,0.0,0.6547945205479452,0.0027397260273972603,0.5983606557377049,0.0,0.6611570247933884,0.0
66,0.8308157099697885,0.0,California,Mendocino,0.8,0.0,0.8273972602739726,0.0,0.9175824175824175,0.0,0.9337016574585635,0.0
67,0.38186813186813184,0.0,California,Merced,0.4065934065934066,0.0,0.38904109589041097,0.0,0.43169398907103823,0.0,0.5765765765765766,0.0
68,0.852054794520548,0.0,California,Mono,0.9123287671232877,0.005479452054794521,0.8794520547945206,0.0027397260273972603,0.8579234972677595,0.0,0.7679558011049724,0.016574585635359115
