,COUNTY,NAME,ST,Population,Num_household,Household_size,Age25_over,Num_pov_det,Num_in_pov,Median_hhinc,Incpc,median_rent_value,median_home_value,state,county,Pov_rate
2980,055,"San Juan County, Washington",53,5136,3687,7708,12824,15755,1823,55960.0,39266,811.0,465500.0,53,055,0.11570929863535385
2981,057,"Skagit County, Washington",53,17255,8006,45841,82168,117548,18815,54129.0,27794,821.0,249800.0,53,057,0.1600622724333889
2982,059,"Skamania County, Washington",53,1819,955,4495,8032,11178,1526,52374.0,29878,613.0,243000.0,53,059,0.13651816067275005
2983,061,"Snohomish County, Washington",53,54879,21690,274766,506719,736151,74826,70722.0,32542,989.0,293000.0,53,061,0.10164490709107235
2984,063,"Spokane County, Washington",53,37078,15128,189471,320569,465753,74110,50079.0,26093,674.0,183300.0,53,063,0.15911867449055617
2985,065,"Stevens County, Washington",53,5680,2764,17679,30802,43123,7753,41978.0,22221,536.0,172600.0,53,065,0.17978804814136307
2986,067,"Thurston County, Washington",53,17694,7318,102631,180338,259054,32101,61677.0,29741,896.0,239400.0,53,067,0.12391624912180473
2987,069,"Wahkiakum County, Washington",53,501,245,1716,3064,3946,674,44485.0,24483,542.0,178400.0,53,069,0.17080587937151545
2988,071,"Walla Walla County, Washington",53,5230,1947,21696,38691,54317,9535,47946.0,23520,621.0,192400.0,53,071,0.17554356831194654
2989,073,"Whatcom County, Washington",53,13945,5984,79767,134413,201583,32328,53145.0,27223,813.0,274700.0,53,073,0.1603706661772074
2990,075,"Whitman County, Washington",53,6499,2642,17399,22451,40262,12580,36631.0,21188,615.0,181800.0,53,075,0.312453430033282
2991,077,"Yakima County, Washington",53,18455,6515,79972,148078,243080,51694,44749.0,19793,622.0,158200.0,53,077,0.21266249794306402
2992,001,"Barbour County, West Virginia",54,1740,832,6041,11398,16210,3482,37066.0,18039,379.0,92600.0,54,001,0.21480567550894508
2993,003,"Berkeley County, West Virginia",54,5949,2502,40991,73466,107351,15235,55239.0,26469,697.0,162500.0,54,003,0.14191763467503796
2994,005,"Boone County, West Virginia",54,2353,1107,9547,16804,23743,5529,39958.0,21387,378.0,75700.0,54,005,0.23286863496609528
2995,007,"Braxton County, West Virginia",54,1464,777,5607,10422,13999,2941,32750.0,19409,341.0,79500.0,54,007,0.21008643474533895
2996,009,"Brooke County, West Virginia",54,2390,1019,10030,16925,22585,2960,46215.0,23819,402.0,86500.0,54,009,0.13106043834403366
2997,011,"Cabell County, West Virginia",54,7779,3648,39973,64789,92858,20110,38344.0,23908,509.0,112800.0,54,011,0.21656723168709213
2998,013,"Calhoun County, West Virginia",54,684,374,3090,5465,7436,1314,35568.0,19635,353.0,71100.0,54,013,0.17670790747713824
2999,015,"Clay County, West Virginia",54,852,429,3460,6428,8965,2530,31325.0,16827,327.0,78000.0,54,015,0.2822085889570552
3000,017,"Doddridge County, West Virginia",54,848,444,2674,5900,7577,1190,39974.0,19992,380.0,92000.0,54,017,0.15705424310413094
3001,019,"Fayette County, West Virginia",54,4084,1936,17669,32756,43704,8683,36293.0,19232,388.0,77100.0,54,019,0.19867746659344682
3002,021,"Gilmer County, West Virginia",54,1074,429,2744,6093,6594,1781,37536.0,17115,420.0,78700.0,54,021,0.27009402487109496
3003,023,"Grant County, West Virginia",54,1083,659,4175,8593,11663,1791,39088.0,20052,408.0,124900.0,54,023,0.15356254822944354
3004,025,"Greenbrier County, West Virginia",54,3457,1766,15339,25999,34900,6530,39746.0,22340,478.0,105300.0,54,025,0.1871060171919771
3005,027,"Hampshire County, West Virginia",54,1684,1031,10194,16976,22848,4721,27995.0,18477,414.0,121400.0,54,027,0.20662640056022408
3006,029,"Hancock County, West Virginia",54,2518,1214,12894,22189,29789,4835,39959.0,23845,470.0,86400.0,54,029,0.16230823458323543
3007,031,"Hardy County, West Virginia",54,1143,693,5156,10125,13846,1863,40303.0,22195,463.0,118800.0,54,031,0.1345514950166113
3008,033,"Harrison County, West Virginia",54,6828,3168,27502,48867,67912,11072,43987.0,24415,464.0,97800.0,54,033,0.16303451525503593
3009,035,"Jackson County, West Virginia",54,1775,840,11118,20642,28950,4743,41314.0,23090,451.0,111600.0,54,035,0.16383419689119172
3010,037,"Jefferson County, West Virginia",54,4720,1900,20331,37200,53716,6222,66677.0,30912,725.0,207300.0,54,037,0.11583140963586269
3011,039,"Kanawha County, West Virginia",54,15693,7425,82250,136646,187422,29703,45882.0,27642,527.0,103100.0,54,039,0.15848192848224862
3012,041,"Lewis County, West Virginia",54,1567,756,6526,11822,16308,3357,37849.0,21067,428.0,95500.0,54,041,0.20584988962472406
3013,043,"Lincoln County, West Virginia",54,1446,712,7994,15114,21500,5870,35800.0,19114,341.0,81000.0,54,043,0.2730232558139535
3014,045,"Logan County, West Virginia",54,2947,1391,14043,25704,35082,6902,36763.0,20477,384.0,82100.0,54,045,0.1967390684681603
3015,047,"McDowell County, West Virginia",54,2552,1520,8180,15321,19570,6943,24921.0,14874,295.0,35500.0,54,047,0.354777721001533
3016,049,"Marion County, West Virginia",54,5785,2746,22481,38965,55530,8980,43165.0,23807,490.0,99800.0,54,049,0.16171438861876464
3017,051,"Marshall County, West Virginia",54,3132,1463,13569,23427,31673,4128,45182.0,23543,399.0,94600.0,54,051,0.13033182837116788
3018,053,"Mason County, West Virginia",54,2064,981,10838,19497,26419,5075,36448.0,19694,354.0,79600.0,54,053,0.19209659714599342
3019,055,"Mercer County, West Virginia",54,4776,2307,25451,43555,60562,13236,36195.0,20942,421.0,85200.0,54,055,0.2185528879495393
3020,057,"Mineral County, West Virginia",54,2374,1199,11265,19415,26978,4562,31790.0,19111,416.0,118800.0,54,057,0.16910074875824746
3021,059,"Mingo County, West Virginia",54,2362,1157,10844,18299,25755,6654,33221.0,20417,360.0,73200.0,54,059,0.2583576004659289
3022,061,"Monongalia County, West Virginia",54,7945,3545,37035,60551,94881,20923,45467.0,26314,647.0,167600.0,54,061,0.2205183334914261
3023,063,"Monroe County, West Virginia",54,1178,649,5822,9907,13400,2252,36918.0,20678,394.0,101600.0,54,063,0.16805970149253732
3024,065,"Morgan County, West Virginia",54,1269,749,7348,12864,17240,2218,39324.0,23456,549.0,165000.0,54,065,0.12865429234338746
3025,067,"Nicholas County, West Virginia",54,1972,967,10787,18588,25676,4636,39171.0,23404,387.0,83100.0,54,067,0.18055771927091446
3026,069,"Ohio County, West Virginia",54,5166,2358,18408,30539,41262,6658,40569.0,27053,437.0,107500.0,54,069,0.16135911977121806
3027,071,"Pendleton County, West Virginia",54,974,645,3095,5520,7286,1500,36953.0,21979,362.0,100500.0,54,071,0.20587427944002196
3028,073,"Pleasants County, West Virginia",54,1145,465,2893,5535,6989,1260,44288.0,23291,443.0,100800.0,54,073,0.18028330233223638
3029,075,"Pocahontas County, West Virginia",54,1267,1067,3737,6590,8382,1382,36827.0,21847,369.0,115500.0,54,075,0.16487711763302315
3030,077,"Preston County, West Virginia",54,3633,1709,12472,24756,31227,4574,45064.0,21097,393.0,107100.0,54,077,0.14647580619335832
3031,079,"Putnam County, West Virginia",54,3980,1734,21707,39710,56182,5494,56774.0,29412,550.0,148600.0,54,079,0.09778932754262931
3032,081,"Raleigh County, West Virginia",54,5613,2447,31274,55878,74926,13322,41032.0,22405,461.0,101700.0,54,081,0.17780209807009584
3033,083,"Randolph County, West Virginia",54,3017,1437,11563,21183,27129,4610,39457.0,21139,416.0,101200.0,54,083,0.16992885841719194
3034,085,"Ritchie County, West Virginia",54,1454,806,3942,7301,10004,2071,37636.0,19632,379.0,73100.0,54,085,0.2070171931227509
3035,087,"Roane County, West Virginia",54,1571,783,5872,10456,14339,3165,31813.0,18957,346.0,88900.0,54,087,0.22072668944835763
3036,089,"Summers County, West Virginia",54,1208,615,5584,10307,12434,2184,36651.0,20347,355.0,89200.0,54,089,0.17564741836898826
3037,091,"Taylor County, West Virginia",54,1478,638,6732,12229,16408,2731,43970.0,22799,403.0,88800.0,54,091,0.16644319843978547
3038,093,"Tucker County, West Virginia",54,1305,791,3010,5208,6791,1013,40533.0,22321,342.0,104000.0,54,093,0.14916801649241643
3039,095,"Tyler County, West Virginia",54,1369,760,3616,6537,8929,1765,38854.0,21018,349.0,87100.0,54,095,0.19767051181543285
3040,097,"Upshur County, West Virginia",54,2003,877,9093,16662,23165,4189,40330.0,20230,426.0,108800.0,54,097,0.180833153464278
3041,099,"Wayne County, West Virginia",54,3176,1544,16691,29136,41150,8468,36318.0,19867,413.0,82800.0,54,099,0.20578371810449575
3042,101,"Webster County, West Virginia",54,1130,616,3887,6497,8844,2307,29086.0,17864,358.0,64800.0,54,101,0.2608548168249661
3043,103,"Wetzel County, West Virginia",54,1758,925,6525,11644,16011,3169,39096.0,21619,353.0,83500.0,54,103,0.19792642558241208
3044,105,"Wirt County, West Virginia",54,564,313,2430,4128,5781,792,39352.0,22125,363.0,80300.0,54,105,0.13700051894135962
3045,107,"Wood County, West Virginia",54,8007,3663,36192,61337,85243,14825,41884.0,24364,465.0,107000.0,54,107,0.17391457363067936
3046,109,"Wyoming County, West Virginia",54,1906,946,9199,16253,22669,4934,33730.0,19009,387.0,60200.0,54,109,0.21765406502271825
3047,001,"Adams County, Wisconsin",55,4636,3243,7786,16163,19166,2704,43640.0,22783,502.0,131600.0,55,001,0.14108316811019514
3048,003,"Ashland County, Wisconsin",55,4169,2372,6718,10810,15313,2398,39381.0,22196,499.0,109000.0,55,003,0.15659896819695684
3049,005,"Barron County, Wisconsin",55,10730,5069,19120,32417,44875,5640,45714.0,23852,536.0,134100.0,55,005,0.1256824512534819
3050,007,"Bayfield County, Wisconsin",55,5763,3887,6919,11447,14874,1719,46665.0,26485,451.0,161300.0,55,007,0.11557079467527229
3051,009,"Brown County, Wisconsin",55,22932,9168,100640,168061,246957,28969,53527.0,27876,616.0,158400.0,55,009,0.1173038221228797
3052,011,"Buffalo County, Wisconsin",55,5214,2395,5771,9531,13195,1500,50196.0,26170,439.0,145500.0,55,011,0.11367942402425162
3053,013,"Burnett County, Wisconsin",55,5895,4349,7312,11633,15164,2371,41135.0,23963,438.0,148800.0,55,013,0.1563571616987602
3054,015,"Calumet County, Wisconsin",55,6913,2811,18583,33123,49405,3434,67427.0,29479,607.0,165200.0,55,015,0.06950713490537395
3055,017,"Chippewa County, Wisconsin",55,10933,4525,24873,44019,60504,6081,52109.0,25651,562.0,148500.0,55,017,0.10050575168583896
3056,019,"Clark County, Wisconsin",55,12200,4927,12797,21763,33912,5504,45048.0,21699,431.0,113100.0,55,019,0.16230242981835338
3057,021,"Columbia County, Wisconsin",55,11648,5067,22615,39733,55031,4844,59769.0,28967,625.0,175300.0,55,021,0.08802311424469844
3058,023,"Crawford County, Wisconsin",55,5038,2489,6623,11849,15767,2023,44459.0,23020,439.0,123500.0,55,023,0.1283059554766284
3059,025,"Dane County, Wisconsin",55,48305,20096,211114,332684,496007,64062,62865.0,34562,826.0,230800.0,55,025,0.12915543530635656
3060,027,"Dodge County, Wisconsin",55,15869,6568,33322,63031,83654,7658,53783.0,25372,635.0,153100.0,55,027,0.09154373968967414
3061,029,"Door County, Wisconsin",55,5942,4167,12968,21393,27317,2766,51928.0,30920,585.0,194100.0,55,029,0.10125562836329026
3062,031,"Douglas County, Wisconsin",55,8064,4084,18581,30540,42376,6713,47095.0,25191,608.0,131200.0,55,031,0.1584151406456485
3063,033,"Dunn County, Wisconsin",55,9480,3857,16441,26852,40593,6140,49788.0,24098,567.0,153700.0,55,033,0.15125760599118074
3064,035,"Eau Claire County, Wisconsin",55,11092,4559,39893,62996,97020,14862,49513.0,26034,618.0,152000.0,55,035,0.15318491032776746
3065,037,"Florence County, Wisconsin",55,1176,1099,1904,3479,4413,409,48643.0,25142,406.0,140700.0,55,037,0.09268071606616814
3066,039,"Fond du Lac County, Wisconsin",55,15724,6441,41069,70352,98718,9071,55473.0,27474,588.0,146100.0,55,039,0.09188800421402378
3067,041,"Forest County, Wisconsin",55,3190,2412,3810,6463,8883,1505,40636.0,21623,354.0,126500.0,55,041,0.169424743892829
3068,043,"Grant County, Wisconsin",55,13809,5783,19447,31783,47477,7318,49067.0,22937,527.0,133200.0,55,043,0.15413779303662825
3069,045,"Green County, Wisconsin",55,8334,3444,14819,25806,36610,3253,56219.0,28187,559.0,160200.0,55,045,0.08885550396066648
3070,047,"Green Lake County, Wisconsin",55,4684,2355,7939,13425,18684,2274,46780.0,25466,470.0,140300.0,55,047,0.12170841361592806
3071,049,"Iowa County, Wisconsin",55,7083,3108,9689,16597,23462,2448,55188.0,27664,536.0,163300.0,55,049,0.10433893103742221
3072,051,"Iron County, Wisconsin",55,2159,1604,2910,4665,5754,653,42543.0,25435,405.0,104700.0,55,051,0.11348627042057699
3073,053,"Jackson County, Wisconsin",55,6490,2915,7960,14451,19229,2810,47851.0,23299,470.0,127000.0,55,053,0.14613344427687347
3074,055,"Jefferson County, Wisconsin",55,10932,4482,32413,56642,80903,8597,56877.0,26935,642.0,173000.0,55,055,0.10626305575813011
3075,057,"Juneau County, Wisconsin",55,7246,3609,9984,19170,24926,3567,44961.0,22363,523.0,116800.0,55,057,0.1431035866163845
3076,059,"Kenosha County, Wisconsin",55,13420,5354,62330,109826,162948,24823,54918.0,26514,724.0,161800.0,55,059,0.15233694184647864
3077,061,"Kewaunee County, Wisconsin",55,4714,2030,8138,14411,20310,1800,56863.0,26655,501.0,148100.0,55,061,0.08862629246676514
3078,063,"La Crosse County, Wisconsin",55,12412,4868,46345,73880,111926,16616,50539.0,27550,632.0,156700.0,55,063,0.14845522934796204
3079,065,"Lafayette County, Wisconsin",55,6366,2680,6646,11367,16624,1800,51445.0,25258,450.0,124000.0,55,065,0.1082771896053898
3080,067,"Langlade County, Wisconsin",55,4904,2725,8713,14321,19172,3063,41775.0,23857,508.0,109700.0,55,067,0.15976423951596078
3081,069,"Lincoln County, Wisconsin",55,6126,3222,12419,20633,27478,2800,49721.0,25856,481.0,132600.0,55,069,0.10189970157944538
3082,071,"Manitowoc County, Wisconsin",55,13642,5956,33927,57142,79497,7957,48398.0,26096,494.0,126700.0,55,071,0.10009182736455463
3083,073,"Marathon County, Wisconsin",55,22488,9253,53848,92401,133258,14095,54083.0,28457,584.0,144500.0,55,073,0.10577226132765012
3084,075,"Marinette County, Wisconsin",55,7970,5035,18319,30072,40115,5168,43425.0,24450,497.0,110500.0,55,075,0.1288296148572853
3085,077,"Marquette County, Wisconsin",55,5052,2819,6332,11218,14856,2069,46242.0,24054,534.0,144500.0,55,077,0.13927032848680668
3086,078,"Menominee County, Wisconsin",55,761,337,1259,2527,4356,1535,35343.0,14482,303.0,83500.0,55,078,0.35238751147842057
3087,079,"Milwaukee County, Wisconsin",55,85993,37668,381715,620247,934073,201124,43873.0,24984,676.0,151700.0,55,079,0.21531935940766941
3088,081,"Monroe County, Wisconsin",55,9840,4115,17794,30440,44176,6676,50694.0,23709,604.0,135300.0,55,081,0.15112278160086925
3089,083,"Oconto County, Wisconsin",55,8564,4988,15486,27119,37066,3466,52765.0,26914,493.0,150900.0,55,083,0.09350887605892193
3090,085,"Oneida County, Wisconsin",55,6265,4471,15044,27070,34987,3632,46516.0,26432,599.0,162600.0,55,085,0.10380998656643896
3091,087,"Outagamie County, Wisconsin",55,19703,7896,70505,120654,177042,15723,58765.0,28679,616.0,155900.0,55,087,0.08880943504931034
3092,089,"Ozaukee County, Wisconsin",55,8666,3557,34543,60384,86277,4467,76433.0,43543,720.0,245700.0,55,089,0.051775096491533085
3093,091,"Pepin County, Wisconsin",55,2765,1241,2954,5210,7226,947,49516.0,24951,438.0,141800.0,55,091,0.1310545253252145
3094,093,"Pierce County, Wisconsin",55,8323,3303,15177,25402,38144,4615,61611.0,29068,626.0,191000.0,55,093,0.12098888422818792
3095,095,"Polk County, Wisconsin",55,11121,5535,17994,30863,42949,4407,50714.0,26450,587.0,155100.0,55,095,0.10261007241146476
3096,097,"Portage County, Wisconsin",55,11870,5019,27768,44494,66928,10095,51613.0,26071,589.0,151700.0,55,097,0.1508337317714559
3097,099,"Price County, Wisconsin",55,5038,3012,6700,10606,13579,1860,43137.0,25055,430.0,116700.0,55,099,0.1369762132704912
3098,101,"Racine County, Wisconsin",55,17120,6982,75183,131699,190009,23768,55584.0,27895,645.0,164600.0,55,101,0.12508881158260923
3099,103,"Richland County, Wisconsin",55,5586,2525,7547,12386,17395,2609,44810.0,23765,472.0,124200.0,55,103,0.1499856280540385
3100,105,"Rock County, Wisconsin",55,17674,7214,63845,108006,157087,23498,50324.0,25219,623.0,131800.0,55,105,0.14958589826019977
3101,107,"Rusk County, Wisconsin",55,5129,2831,6239,10336,14105,2252,39194.0,21975,448.0,105200.0,55,107,0.15965969514356612
3102,109,"St. Croix County, Wisconsin",55,12254,4712,32459,57332,85240,5502,70886.0,32955,745.0,205400.0,55,109,0.06454716095729704
3103,111,"Sauk County, Wisconsin",55,11922,5296,25331,43696,62068,7656,51055.0,26335,626.0,166700.0,55,111,0.1233485854224399
3104,113,"Sawyer County, Wisconsin",55,4735,3686,7359,12117,16042,2673,41665.0,25284,473.0,160400.0,55,113,0.1666251090886423
3105,115,"Shawano County, Wisconsin",55,11037,5088,16957,29449,40613,4451,47861.0,24638,499.0,131500.0,55,115,0.10959544973284416
3106,117,"Sheboygan County, Wisconsin",55,15421,6351,46701,79546,111877,10348,53713.0,27034,549.0,148200.0,55,117,0.09249443585366071
3107,119,"Taylor County, Wisconsin",55,6878,3182,8756,14258,20243,2527,45420.0,24300,460.0,127200.0,55,119,0.12483327570024205
3108,121,"Trempealeau County, Wisconsin",55,8563,3705,11796,20161,28870,3078,51077.0,25502,491.0,140800.0,55,121,0.10661586421891237
3109,123,"Vernon County, Wisconsin",55,9349,3999,11758,20339,29783,4757,47675.0,23985,458.0,140900.0,55,123,0.1597219890541584
3110,125,"Vilas County, Wisconsin",55,4808,4563,10646,16520,21134,3047,41061.0,26304,528.0,194900.0,55,125,0.1441752626100123
3111,127,"Walworth County, Wisconsin",55,12740,6060,39648,67210,100078,13499,53445.0,27410,684.0,189600.0,55,127,0.13488478986390615
3112,129,"Washburn County, Wisconsin",55,5644,3669,7141,11713,15468,2022,42368.0,25575,523.0,143600.0,55,129,0.13072148952676493
3113,131,"Washington County, Wisconsin",55,12043,4830,52897,92462,131560,7375,69237.0,33744,696.0,215400.0,55,131,0.05605807236242019
3114,133,"Waukesha County, Wisconsin",55,37557,15177,154991,274624,388380,20433,76545.0,38684,818.0,249300.0,55,133,0.05261084504866368
3115,135,"Waupaca County, Wisconsin",55,10998,4946,21532,37159,50360,5232,51994.0,27257,548.0,137300.0,55,135,0.10389197776012708
3116,137,"Waushara County, Wisconsin",55,6831,3680,9689,18145,23059,2385,45166.0,23977,509.0,137300.0,55,137,0.10343033089032481
3117,139,"Winnebago County, Wisconsin",55,18482,7689,68939,112646,160381,19209,52018.0,27770,572.0,143100.0,55,139,0.11977104519862078
3118,141,"Wood County, Wisconsin",55,12439,5387,31717,52150,72961,7996,48961.0,26516,493.0,120100.0,55,141,0.10959279615136854
3119,001,"Albany County, Wyoming",56,3335,1291,15662,20238,35329,9510,42834.0,24946,671.0,216100.0,56,001,0.2691839565229698
3120,003,"Big Horn County, Wyoming",56,2172,938,4491,7953,11612,1408,51679.0,23812,433.0,141400.0,56,003,0.12125387530141234
3121,005,"Campbell County, Wyoming",56,2822,1072,17510,30178,47479,3412,80060.0,33925,831.0,212200.0,56,005,0.0718633501126814
